AAPB Unique Identifier (GUID),Type,Value,class ID,Timecode IN,Timecode OUT,File Duration,SonyCi ID,Filename,Tag Duration
,,"Child, Julia",Julia Child,750.204081632,757.028571427,893.574000,,cpb-aacip-15-89r22r9s.h264,6.824489794999977
,,"Child, Julia",Julia Child,761.142857142,762.1224489780001,893.574000,,cpb-aacip-15-89r22r9s.h264,0.9795918360000542
,,"Child, Julia",Julia Child,774.204081632,776.261224489,893.574000,,cpb-aacip-15-89r22r9s.h264,2.0571428570000307
,,"Child, Julia",Julia Child,779.559183673,783.118367346,893.574000,,cpb-aacip-15-89r22r9s.h264,3.559183673000007
,,"Child, Julia",Julia Child,787.330612244,789.485714284,893.574000,,cpb-aacip-15-89r22r9s.h264,2.1551020399999743
,,"Child, Julia", Julia Child,799.020408163,801.3714285709999,893.574000,,cpb-aacip-15-89r22r9s.h264,2.351020407999954
,,"Child, Julia",Julia Child,803.787755102,807.248979591,893.574000,,cpb-aacip-15-89r22r9s.h264,3.46122448899996
,,"Child, Julia",Julia Child,809.926530612,811.4285714279999,893.574000,,cpb-aacip-15-89r22r9s.h264,1.502040815999976
,,"Child, Julia",Julia Child,812.408163265,814.661224489,893.574000,,cpb-aacip-15-89r22r9s.h264,2.253061224000021
,,"Child, Julia",Julia Child,819.885714285,821.289795917,893.574000,,cpb-aacip-15-89r22r9s.h264,1.404081632000043
,,"Child, Julia",Julia Child,832.032653061,835.853061224,893.574000,,cpb-aacip-15-89r22r9s.h264,3.8204081630000246
,,"Child, Julia",Julia Child,837.420408163,841.8938775500001,893.574000,,cpb-aacip-15-89r22r9s.h264,4.473469387000023
,,"Child, Julia",Julia Child,866.253061224,870.073469387,893.574000,,cpb-aacip-15-89r22r9s.h264,3.8204081630000246
,,applause,Applause,186.572335601,187.98875283499999,1851.374000,,cpb-aacip-15-mc8rb6w87v__20601-2009_07_14_.h264,1.4164172339999936
,,applause,Applause,289.552834467,294.15283446700005,1851.374000,,cpb-aacip-15-mc8rb6w87v__20601-2009_07_14_.h264,4.600000000000023
,,applause,Applause,362.138412698,365.93841269800004,1851.374000,,cpb-aacip-15-mc8rb6w87v__20601-2009_07_14_.h264,3.8000000000000114
,,applause,Applause,444.000000000,444.8,1851.374000,,cpb-aacip-15-mc8rb6w87v__20601-2009_07_14_.h264,0.8000000000000114
,,applause,Applause,1849.190748299,1851.390748299,1851.374000,,cpb-aacip-15-mc8rb6w87v__20601-2009_07_14_.h264,2.2000000000000455
,,"Child, Julia",Julia Child,160.946938776,171.918367347,1647.154000,,cpb-aacip-394-16pzgsh4.h264,10.97142857099999
,,"Child, Julia",Julia Child,180.506122449,185.106122449,1647.154000,,cpb-aacip-394-16pzgsh4.h264,4.599999999999994
,,"Child, Julia",Julia Child,193.338775510,196.604081632,1647.154000,,cpb-aacip-394-16pzgsh4.h264,3.2653061219999984
,,"Child, Julia",Julia Child,205.910204082,208.359183674,1647.154000,,cpb-aacip-394-16pzgsh4.h264,2.4489795920000006
,,"Child, Julia",Julia Child,234.514285714,237.551020408,1647.154000,,cpb-aacip-394-16pzgsh4.h264,3.036734693999989
,,"Child, Julia",Julia Child,251.330612245,254.563265306,1647.154000,,cpb-aacip-394-16pzgsh4.h264,3.2326530610000077
,,"Child, Julia",Julia Child,257.534693878,258.677551021,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.1428571430000147
,,"Child, Julia",Julia Child,264.195918367,267.036734694,1647.154000,,cpb-aacip-394-16pzgsh4.h264,2.8408163270000273
,,"Child, Julia",Julia Child,296.587755102,297.763265306,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.175510203999977
,,"Child, Julia",Julia Child,349.257142857,352.359183673,1647.154000,,cpb-aacip-394-16pzgsh4.h264,3.102040815999999
,,"Child, Julia",Julia Child,388.865306122,390.04081632599997,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.175510203999977
,,"Child, Julia",Julia Child,391.004081633,391.542857143,1647.154000,,cpb-aacip-394-16pzgsh4.h264,0.5387755099999936
,,"Child, Julia",Julia Child,405.926530612,407.37959183600003,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.4530612240000096
,,"Child, Julia",Julia Child,412.995918367,414.628571428,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.632653060999985
,,"Child, Julia",Julia Child,431.216326531,432.212244898,1647.154000,,cpb-aacip-394-16pzgsh4.h264,0.9959183670000016
,,"Child, Julia",Julia Child,436.587755102,437.012244898,1647.154000,,cpb-aacip-394-16pzgsh4.h264,0.42448979599998893
,,"Child, Julia",Julia Child,466.563265306,468.244897959,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.6816326530000083
,,"Child, Julia",Julia Child,474.220408163,475.21632653,1647.154000,,cpb-aacip-394-16pzgsh4.h264,0.9959183670000016
,,"Child, Julia",Julia Child,484.342857143,485.877551021,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.5346938779999846
,,"Child, Julia",Julia Child,496.571428571,499.004081632,1647.154000,,cpb-aacip-394-16pzgsh4.h264,2.4326530609999963
,,"Child, Julia",Julia Child,562.204081633,564.081632653,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.8775510200000554
,,"Child, Julia",Julia Child,572.636734694,576.065306123,1647.154000,,cpb-aacip-394-16pzgsh4.h264,3.428571429000044
,,"Child, Julia",Julia Child,586.710204082,589.665306123,1647.154000,,cpb-aacip-394-16pzgsh4.h264,2.955102041000032
,,"Child, Julia",Julia Child,590.645986395,591.946303855,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.3003174599999738
,,"Child, Julia",Julia Child,592.653061224,593.697959183,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.044897958999968
,,"Child, Julia",Julia Child,606.760634921,607.851972789,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.0913378679999823
,,"Child, Julia",Julia Child,613.819501134,616.489795919,1647.154000,,cpb-aacip-394-16pzgsh4.h264,2.67029478500001
,,"Child, Julia",Julia Child,619.879909297,621.34276644,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.462857142999951
,,"Child, Julia",Julia Child,622.944943311,626.172517007,1647.154000,,cpb-aacip-394-16pzgsh4.h264,3.227573696000036
,,"Child, Julia",Julia Child,627.356734694,628.053333333,1647.154000,,cpb-aacip-394-16pzgsh4.h264,0.6965986389999443
,,"Child, Julia",Julia Child,631.768526077,635.437278911,1647.154000,,cpb-aacip-394-16pzgsh4.h264,3.6687528339999744
,,"Child, Julia",Julia Child,641.845986395,646.048798186,1647.154000,,cpb-aacip-394-16pzgsh4.h264,4.202811791000045
,,"Child, Julia",Julia Child,677.349297052,679.462312925,1647.154000,,cpb-aacip-394-16pzgsh4.h264,2.113015872999995
,,"Child, Julia",Julia Child,717.752018141,719.4238548760001,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.6718367350000563
,,"Child, Julia",Julia Child,720.584852608,721.676190476,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.0913378679999823
,,"Child, Julia",Julia Child,745.128344671,747.9843990930001,1647.154000,,cpb-aacip-394-16pzgsh4.h264,2.8560544220000565
,,"Child, Julia",Julia Child,752.512290249,754.044807256,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.532517007000024
,,"Child, Julia",Julia Child,783.743129252,788.688979592,1647.154000,,cpb-aacip-394-16pzgsh4.h264,4.945850339999993
,,"Child, Julia",Julia Child,790.430476190,791.5450340130001,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.114557823000041
,,"Child, Julia",Julia Child,792.497052154,795.5156462580001,1647.154000,,cpb-aacip-394-16pzgsh4.h264,3.0185941040000444
,,"Child, Julia",Julia Child,845.926167800,847.9261678,1647.154000,,cpb-aacip-394-16pzgsh4.h264,2.0
,,"Child, Julia",Julia Child,893.805714286,899.146303855,1647.154000,,cpb-aacip-394-16pzgsh4.h264,5.340589569000031
,,"Child, Julia",Julia Child,902.048798186,904.277913832,1647.154000,,cpb-aacip-394-16pzgsh4.h264,2.2291156459999684
,,"Child, Julia",Julia Child,905.206712018,907.1339682539999,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.9272562359999483
,,"Child, Julia",Julia Child,914.471473923,915.609251701,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.137777777999986
,,"Child, Julia",Julia Child,945.214693878,946.4453514740001,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.2306575960000146
,,"Child, Julia",Julia Child,968.504308390,970.431564626,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.9272562359999483
,,"Child, Julia",Julia Child,971.128163265,972.312380952,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.1842176870000003
,,"Child, Julia",Julia Child,989.657687075,991.422403628,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.764716552999971
,,"Child, Julia",Julia Child,993.558639456,994.9750566900001,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.4164172340000505
,,"Child, Julia",Julia Child,1104.759002268,1106.5004988669998,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.7414965989999018
,,"Child, Julia",Julia Child,1111.144489796,1112.235827664,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.0913378679999823
,,"Child, Julia",Julia Child,1115.440181406,1116.368979592,1647.154000,,cpb-aacip-394-16pzgsh4.h264,0.9287981859999945
,,"Child, Julia",Julia Child,1140.076553288,1141.260770975,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.1842176870000003
,,"Child, Julia",Julia Child,1160.579773243,1161.903310658,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.3235374149999188
,,"Child, Julia",Julia Child,1168.706757370,1169.9141950120002,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.207437642000059
,,"Child, Julia",Julia Child,1187.885714286,1188.767346939,1647.154000,,cpb-aacip-394-16pzgsh4.h264,0.8816326529999969
,,"Child, Julia",Julia Child,1258.938775510,1260.048979592,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.1102040820001093
,,"Child, Julia",Julia Child,1261.910204082,1262.791836735,1647.154000,,cpb-aacip-394-16pzgsh4.h264,0.8816326529999969
,,"Child, Julia",Julia Child,1270.759183673,1271.706122449,1647.154000,,cpb-aacip-394-16pzgsh4.h264,0.9469387760000245
,,"Child, Julia",Julia Child,1299.395918367,1301.159183673,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.7632653059999939
,,"Child, Julia",Julia Child,1327.477551020,1328.946938775,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.4693877550000707
,,"Child, Julia",Julia Child,1345.763265306,1347.232653061,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.4693877550000707
,,"Child, Julia",Julia Child,1370.873469388,1372.571428572,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.6979591839999557
,,"Child, Julia",Julia Child,1373.844897959,1374.4,1647.154000,,cpb-aacip-394-16pzgsh4.h264,0.5551020410000547
,,"Child, Julia",Julia Child,1390.073469388,1391.6408163269998,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.56734693899989
,,"Child, Julia",Julia Child,1396.440816327,1397.640816327,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.2000000000000455
,,"Child, Julia",Julia Child,1416.163265306,1417.5673469390001,1647.154000,,cpb-aacip-394-16pzgsh4.h264,1.4040816330000325
,,"Child, Julia",Julia Child,1462.465306122,1465.110204081,1647.154000,,cpb-aacip-394-16pzgsh4.h264,2.644897958999991
,,"Child, Julia",Julia Child,1465.697959184,1466.64489796,1647.154000,,cpb-aacip-394-16pzgsh4.h264,0.9469387760000245
,,"Child, Julia",Julia Child,1472.751020408,1480.424489796,1647.154000,,cpb-aacip-394-16pzgsh4.h264,7.673469388000058
,,"Child, Julia",Julia Child,1490.220408163,1505.175510204,1647.154000,,cpb-aacip-394-16pzgsh4.h264,14.955102040999918
,,"Child, Julia",Julia Child,909.014784580,935.114013605,1657.046000,,cpb-aacip-394-322bvx3h.h264,26.099229025
,,"Child, Julia",Julia Child,1487.191655329,1510.968888889,1657.046000,,cpb-aacip-394-322bvx3h.h264,23.777233560000013
,,"Child, Julia",Julia Child,91.393741497,93.43709750599999,1647.038000,,cpb-aacip-394-6663z37k.h264,2.043356008999993
,,"Child, Julia",Julia Child,159.200000000,180.79999999999998,1647.038000,,cpb-aacip-394-6663z37k.h264,21.599999999999994
,,"Child, Julia",Julia Child,182.926802721,183.600181406,1647.038000,,cpb-aacip-394-6663z37k.h264,0.6733786849999888
,,"Child, Julia",Julia Child,215.829478458,217.73351473900001,1647.038000,,cpb-aacip-394-6663z37k.h264,1.9040362810000033
,,"Child, Julia",Julia Child,300.396553288,302.138049887,1647.038000,,cpb-aacip-394-6663z37k.h264,1.7414965990000155
,,"Child, Julia",Julia Child,303.577687075,305.92290249499996,1647.038000,,cpb-aacip-394-6663z37k.h264,2.345215419999988
,,"Child, Julia",Julia Child,370.126077098,373.051791384,1647.038000,,cpb-aacip-394-6663z37k.h264,2.925714286000016
,,"Child, Julia",Julia Child,377.765442177,379.181859411,1647.038000,,cpb-aacip-394-6663z37k.h264,1.4164172339999936
,,"Child, Julia",Julia Child,433.697959184,435.918367347,1647.038000,,cpb-aacip-394-6663z37k.h264,2.220408163000002
,,"Child, Julia",Julia Child,464.979591837,466.48163265299996,1647.038000,,cpb-aacip-394-6663z37k.h264,1.502040815999976
,,"Child, Julia",Julia Child,526.824489796,529.828571429,1647.038000,,cpb-aacip-394-6663z37k.h264,3.0040816330000553
,,"Child, Julia",Julia Child,586.677551020,589.583673469,1647.038000,,cpb-aacip-394-6663z37k.h264,2.9061224490000086
,,"Child, Julia",Julia Child,596.048979592,598.106122449,1647.038000,,cpb-aacip-394-6663z37k.h264,2.0571428570000307
,,"Child, Julia",Julia Child,598.726530612,599.7061224490001,1647.038000,,cpb-aacip-394-6663z37k.h264,0.9795918370000436
,,"Child, Julia",Julia Child,600.522448980,601.338775511,1647.038000,,cpb-aacip-394-6663z37k.h264,0.8163265309999588
,,"Child, Julia",Julia Child,633.044897959,634.67755102,1647.038000,,cpb-aacip-394-6663z37k.h264,1.6326530610000418
,,"Child, Julia",Julia Child,647.673469388,648.391836735,1647.038000,,cpb-aacip-394-6663z37k.h264,0.7183673470000258
,,"Child, Julia",Julia Child,654.530612245,655.151020408,1647.038000,,cpb-aacip-394-6663z37k.h264,0.6204081629999791
,,"Child, Julia",Julia Child,682.057142857,683.624489796,1647.038000,,cpb-aacip-394-6663z37k.h264,1.5673469390000037
,,"Child, Julia",Julia Child,699.689795918,701.6163265299999,1647.038000,,cpb-aacip-394-6663z37k.h264,1.926530611999965
,,"Child, Julia",Julia Child,714.481632653,715.6897959180001,1647.038000,,cpb-aacip-394-6663z37k.h264,1.2081632650000529
,,"Child, Julia",Julia Child,760.032653061,762.448979592,1647.038000,,cpb-aacip-394-6663z37k.h264,2.4163265309999815
,,"Child, Julia",Julia Child,766.661224490,767.118367347,1647.038000,,cpb-aacip-394-6663z37k.h264,0.457142857000008
,,"Child, Julia",Julia Child,781.681632653,784.0326530609999,1647.038000,,cpb-aacip-394-6663z37k.h264,2.351020407999954
,,"Child, Julia",Julia Child,794.318367347,798.693877551,1647.038000,,cpb-aacip-394-6663z37k.h264,4.375510203999966
,,"Child, Julia",Julia Child,800.391836735,801.6,1647.038000,,cpb-aacip-394-6663z37k.h264,1.2081632650000529
,,"Child, Julia",Julia Child,815.934693878,817.502040817,1647.038000,,cpb-aacip-394-6663z37k.h264,1.5673469390000037
,,"Child, Julia",Julia Child,888.555102041,891.9836734700001,1647.038000,,cpb-aacip-394-6663z37k.h264,3.428571429000044
,,"Child, Julia",Julia Child,899.918367347,901.355102041,1647.038000,,cpb-aacip-394-6663z37k.h264,1.4367346940000516
,,"Child, Julia",Julia Child,924.995918367,926.4653061219999,1647.038000,,cpb-aacip-394-6663z37k.h264,1.469387754999957
,,"Child, Julia",Julia Child,941.616326531,944.228571429,1647.038000,,cpb-aacip-394-6663z37k.h264,2.6122448979999717
,,"Child, Julia",Julia Child,971.134693878,972.930612245,1647.038000,,cpb-aacip-394-6663z37k.h264,1.795918367000013
,,"Child, Julia",Julia Child,1006.889795918,1007.771428571,1647.038000,,cpb-aacip-394-6663z37k.h264,0.8816326529999969
,,"Child, Julia",Julia Child,1062.220045351,1064.867120181,1647.038000,,cpb-aacip-394-6663z37k.h264,2.647074830000065
,,"Child, Julia",Julia Child,1156.725260771,1164.1324263039999,1647.038000,,cpb-aacip-394-6663z37k.h264,7.4071655329998976
,,"Child, Julia",Julia Child,1166.222222222,1167.824399093,1647.038000,,cpb-aacip-394-6663z37k.h264,1.6021768709999833
,,"Child, Julia",Julia Child,1194.504126984,1197.894240363,1647.038000,,cpb-aacip-394-6663z37k.h264,3.390113379000013
,,"Child, Julia",Julia Child,1199.008798186,1200.471655329,1647.038000,,cpb-aacip-394-6663z37k.h264,1.4628571430000648
,,"Child, Julia",Julia Child,1208.807619048,1210.4562358280002,1647.038000,,cpb-aacip-394-6663z37k.h264,1.6486167800001112
,,"Child, Julia",Julia Child,1227.476462585,1228.312380952,1647.038000,,cpb-aacip-394-6663z37k.h264,0.8359183669999766
,,"Child, Julia",Julia Child,1236.718004535,1237.298503401,1647.038000,,cpb-aacip-394-6663z37k.h264,0.5804988659999708
,,"Child, Julia",Julia Child,1270.712018141,1272.058775511,1647.038000,,cpb-aacip-394-6663z37k.h264,1.3467573699999775
,,"Child, Julia",Julia Child,1365.472653061,1366.2621315190001,1647.038000,,cpb-aacip-394-6663z37k.h264,0.789478458000076
,,"Child, Julia",Julia Child,1372.206439909,1373.622857143,1647.038000,,cpb-aacip-394-6663z37k.h264,1.4164172339999368
,,"Child, Julia",Julia Child,1436.688253968,1438.313650793,1647.038000,,cpb-aacip-394-6663z37k.h264,1.6253968250000526
,,"Child, Julia",Julia Child,1451.084625850,1452.570702948,1647.038000,,cpb-aacip-394-6663z37k.h264,1.486077097999896
,,"Child, Julia",Julia Child,1488.886712018,1490.39600907,1647.038000,,cpb-aacip-394-6663z37k.h264,1.5092970519999653
,,"Child, Julia",Julia Child,764.400000000,883.1999999999999,1658.021000,,cpb-aacip-394-67wm3k50.h264,118.79999999999995
,,"Child, Julia",Julia Child,1510.400000000,1538.0,1658.021000,,cpb-aacip-394-67wm3k50.h264,27.59999999999991
,,"Johnson, Lyndon",Lyndon Johnson,183.125333333,242.525333333,3939.168000,,cpb-aacip-15-1615f3tr,59.400000000000006
,,applause,Applause,243.541333333,252.586666666,3939.168000,,cpb-aacip-15-1615f3tr,9.045333333000002
,,"Johnson, Lyndon",Lyndon Johnson,252.840000000,336.24,3939.168000,,cpb-aacip-15-1615f3tr,83.4
,,applause,Applause,336.600000000,347.20000000000005,3939.168000,,cpb-aacip-15-1615f3tr,10.600000000000023
,,"Johnson, Lyndon",Lyndon Johnson,348.120000000,356.72,3939.168000,,cpb-aacip-15-1615f3tr,8.600000000000023
,,applause,Applause,356.760000000,363.15999999999997,3939.168000,,cpb-aacip-15-1615f3tr,6.399999999999977
,,"Johnson, Lyndon",Lyndon Johnson,363.960000000,379.56,3939.168000,,cpb-aacip-15-1615f3tr,15.600000000000023
,,applause,Applause,379.920000000,386.72,3939.168000,,cpb-aacip-15-1615f3tr,6.800000000000011
,,"Johnson, Lyndon",Lyndon Johnson,387.600000000,413.8,3939.168000,,cpb-aacip-15-1615f3tr,26.19999999999999
,,applause,Applause,414.360000000,422.96000000000004,3939.168000,,cpb-aacip-15-1615f3tr,8.600000000000023
,,"Johnson, Lyndon",Lyndon Johnson,423.120000000,680.0799999999999,3939.168000,,cpb-aacip-15-1615f3tr,256.9599999999999
,,applause,Applause,683.000000000,689.6,3939.168000,,cpb-aacip-15-1615f3tr,6.600000000000023
,,"Johnson, Lyndon",Lyndon Johnson,690.600000000,926.8,3939.168000,,cpb-aacip-15-1615f3tr,236.19999999999993
,,applause,Applause,927.840000000,944.44,3939.168000,,cpb-aacip-15-1615f3tr,16.600000000000023
,,"Johnson, Lyndon",Lyndon Johnson,945.240000000,972.84,3939.168000,,cpb-aacip-15-1615f3tr,27.600000000000023
,,applause,Applause,974.000000000,989.4,3939.168000,,cpb-aacip-15-1615f3tr,15.399999999999977
,,"Johnson, Lyndon",Lyndon Johnson,990.360000000,999.5600000000001,3939.168000,,cpb-aacip-15-1615f3tr,9.200000000000045
,,applause,Applause,1000.080000000,1004.48,3939.168000,,cpb-aacip-15-1615f3tr,4.399999999999977
,,"Johnson, Lyndon",Lyndon Johnson,1004.880000000,1013.68,3939.168000,,cpb-aacip-15-1615f3tr,8.799999999999955
,,applause,Applause,1013.880000000,1017.48,3939.168000,,cpb-aacip-15-1615f3tr,3.6000000000000227
,,"Johnson, Lyndon",Lyndon Johnson,1018.080000000,1032.68,3939.168000,,cpb-aacip-15-1615f3tr,14.600000000000023
,,applause,Applause,1032.840000000,1038.84,3939.168000,,cpb-aacip-15-1615f3tr,6.0
,,"Johnson, Lyndon",Lyndon Johnson,1039.200000000,1185.56,3939.168000,,cpb-aacip-15-1615f3tr,146.3599999999999
,,applause,Applause,1186.000000000,1200.0,3939.168000,,cpb-aacip-15-1615f3tr,14.0
,,"Johnson, Lyndon",Lyndon Johnson,1200.720000000,1307.52,3939.168000,,cpb-aacip-15-1615f3tr,106.79999999999995
,,applause,Applause,1308.000000000,1316.0,3939.168000,,cpb-aacip-15-1615f3tr,8.0
,,"Johnson, Lyndon",Lyndon Johnson,1317.240000000,1369.68,3939.168000,,cpb-aacip-15-1615f3tr,52.440000000000055
,,applause,Applause,1370.160000000,1378.76,3939.168000,,cpb-aacip-15-1615f3tr,8.599999999999909
,,"Johnson, Lyndon",Lyndon Johnson,1380.840000000,1627.4399999999998,3939.168000,,cpb-aacip-15-1615f3tr,246.5999999999999
,,applause,Applause,1627.800000000,1654.3999999999999,3939.168000,,cpb-aacip-15-1615f3tr,26.59999999999991
,,applause,Applause,1751.040000000,1762.04,3939.168000,,cpb-aacip-15-1615f3tr,11.0
,,applause,Applause,1849.800000000,1874.3999999999999,3939.168000,,cpb-aacip-15-1615f3tr,24.59999999999991
,,applause,Applause,1907.880000000,1913.5200000000002,3939.168000,,cpb-aacip-15-1615f3tr,5.6400000000001
,,applause,Applause,1928.160000000,1934.4,3939.168000,,cpb-aacip-15-1615f3tr,6.240000000000009
,,applause,Applause,1938.720000000,1944.84,3939.168000,,cpb-aacip-15-1615f3tr,6.119999999999891
,,applause,Applause,2027.760000000,2058.76,3939.168000,,cpb-aacip-15-1615f3tr,31.000000000000227
,,applause,Applause,2139.360000000,2152.36,3939.168000,,cpb-aacip-15-1615f3tr,13.0
,,applause,Applause,2545.440000000,2551.44,3939.168000,,cpb-aacip-15-1615f3tr,6.0
,,applause,Applause,2818.320000000,2840.32,3939.168000,,cpb-aacip-15-1615f3tr,22.0
,,applause,Applause,3061.800000000,3084.8,3939.168000,,cpb-aacip-15-1615f3tr,23.0
,,applause,Applause,3151.400000000,3169.2000000000003,3939.168000,,cpb-aacip-15-1615f3tr,17.800000000000182
,,applause,Applause,3238.200000000,3256.0,3939.168000,,cpb-aacip-15-1615f3tr,17.800000000000182
,,applause,Applause,3325.560000000,3341.36,3939.168000,,cpb-aacip-15-1615f3tr,15.800000000000182
,,applause,Applause,3412.440000000,3431.04,3939.168000,,cpb-aacip-15-1615f3tr,18.59999999999991
,,applause,Applause,3513.800000000,3529.4,3939.168000,,cpb-aacip-15-1615f3tr,15.599999999999909
,,applause,Applause,3619.560000000,3642.96,3939.168000,,cpb-aacip-15-1615f3tr,23.40000000000009
,,applause,Applause,3712.800000000,3729.0,3939.168000,,cpb-aacip-15-1615f3tr,16.199999999999818
,,applause,Applause,3810.960000000,3831.56,3939.168000,,cpb-aacip-15-1615f3tr,20.59999999999991
,,applause,Applause,3909.960000000,3930.36,3939.168000,,cpb-aacip-15-1615f3tr,20.40000000000009
,,applause,Applause,3436.112108844,3442.079637189,3557.948000,,cpb-aacip-15-p843r0q565__Barcode55183_.h264,5.967528345000119
,,applause,Applause,3471.336780045,3475.65569161,3475.494000,,cpb-aacip-15-q52f766j39__10472-2009_03_19_.h264,4.31891156499978
,,applause,Applause,235.232653061,240.718367347,3619.411000,,cpb-aacip-15-rx93776658__barcode121522-1_.h264,5.48571428599999
,,applause,Applause,527.804081633,533.804081633,3619.411000,,cpb-aacip-15-rx93776658__barcode121522-1_.h264,6.0
,,applause,Applause,1225.600000000,1232.1999999999998,3619.411000,,cpb-aacip-15-rx93776658__barcode121522-1_.h264,6.599999999999909
,,applause,Applause,1403.167346939,1407.73877551,3619.411000,,cpb-aacip-15-rx93776658__barcode121522-1_.h264,4.5714285710000695
,,applause,Applause,2124.146938776,2128.979591837,3619.411000,,cpb-aacip-15-rx93776658__barcode121522-1_.h264,4.832653061000201
,,applause,Applause,2702.367346939,2709.289795919,3619.411000,,cpb-aacip-15-rx93776658__barcode121522-1_.h264,6.922448979999899
,,applause,Applause,2815.477551020,2821.8775510200003,3619.411000,,cpb-aacip-15-rx93776658__barcode121522-1_.h264,6.400000000000091
,,applause,Applause,3340.408163265,3345.502040816,3619.411000,,cpb-aacip-15-rx93776658__barcode121522-1_.h264,5.093877550999878
,,applause,Applause,621.910204082,626.4816326529999,3514.898000,,cpb-aacip-15-s46h12vk9v__barcode300112_.h264,4.571428570999956
,,"Johnson, Lyndon",Lyndon Johnson,2171.530158730,2189.920362812,3514.898000,,cpb-aacip-15-s46h12vk9v__barcode300112_.h264,18.390204081999855
,,"Johnson, Lyndon",Lyndon Johnson,2308.249251701,2322.3669841270003,3514.898000,,cpb-aacip-15-s46h12vk9v__barcode300112_.h264,14.117732426000202
,,"Johnson, Lyndon",Lyndon Johnson,2896.921541950,2913.5470294780002,3514.898000,,cpb-aacip-15-s46h12vk9v__barcode300112_.h264,16.62548752800012
,,"Johnson, Lyndon",Lyndon Johnson,3039.306303855,3049.615963719,3514.898000,,cpb-aacip-15-s46h12vk9v__barcode300112_.h264,10.309659863999968
,,"Johnson, Lyndon",Lyndon Johnson,3084.260136054,3109.9878458050002,3514.898000,,cpb-aacip-15-s46h12vk9v__barcode300112_.h264,25.72770975100002
,,"Johnson, Lyndon",Lyndon Johnson,3232.589206349,3283.951746032,3514.898000,,cpb-aacip-15-s46h12vk9v__barcode300112_.h264,51.362539682999795
,,applause,Applause,661.056000000,662.912,1533.552000,,cpb-aacip-206-000000bb,1.8559999999999945
,,"Johnson, Lyndon",Lyndon Johnson,950.016000000,973.4186666669999,1533.552000,,cpb-aacip-206-000000bb,23.40266666699995
,,applause,Applause,76.0,79.0,78.972000,,cpb-aacip-15-5x2599z66m__iml04_vid_malc2_.h264,3.0
,,applause,Applause,42.0,45.0,3536.040000,,cpb-aacip-15-8605qxrw,3.0
,,"X, Malcolm",Malcolm X,607.56,643.3199999999999,3536.040000,,cpb-aacip-15-8605qxrw,35.75999999999999
,,"X, Malcolm",Malcolm X,682.56,840.4799999999999,3536.040000,,cpb-aacip-15-8605qxrw,157.91999999999996
,,"X, Malcolm",Malcolm X,878.16,984.0,3536.040000,,cpb-aacip-15-8605qxrw,105.84000000000003
,,"X, Malcolm",Malcolm X,993.84,1087.44,3536.040000,,cpb-aacip-15-8605qxrw,93.60000000000002
,,"X, Malcolm",Malcolm X,1094.28,1117.98,3536.040000,,cpb-aacip-15-8605qxrw,23.700000000000045
,,applause,Applause,1120.0,1128.0,3536.040000,,cpb-aacip-15-8605qxrw,8.0
,,"X, Malcolm",Malcolm X,1128.18,1147.18,3536.040000,,cpb-aacip-15-8605qxrw,19.0
,,applause,Applause,1148.0,1156.0,3536.040000,,cpb-aacip-15-8605qxrw,8.0
,,"X, Malcolm",Malcolm X,1156.14,1178.14,3536.040000,,cpb-aacip-15-8605qxrw,22.0
